店舗ID,店舗名,部門ID,部門名,日付,売上金額,客数,個数
S001,東京本店,D004,日用品,2025-03-20,164017,121,293
S001,東京本店,D005,衣類,2025-03-20,140990,71,314
S001,東京本店,D006,化粧品,2025-03-20,108522,74,292
S001,東京本店,D007,文具,2025-03-20,117477,123,268
S001,東京本店,D008,家電,2025-03-20,107165,103,252
S001,東京本店,D009,玩具,2025-03-20,121878,125,189
S001,東京本店,D010,雑貨,2025-03-20,119812,108,353
S002,大阪支店,D001,食品,2025-03-20,153517,87,358
S002,大阪支店,D002,飲料,2025-03-20,135573,68,306
S002,大阪支店,D003,菓子,2025-03-20,146415,104,353
S002,大阪支店,D004,日用品,2025-03-20,181587,122,337
S002,大阪支店,D005,衣類,2025-03-20,177975,98,356
S002,大阪支店,D006,化粧品,2025-03-20,123788,122,213
S002,大阪支店,D007,文具,2025-03-20,174301,74,330
S002,大阪支店,D008,家電,2025-03-20,156704,48,316
S002,大阪支店,D009,玩具,2025-03-20,112321,85,235
S002,大阪支店,D010,雑貨,2025-03-20,139295,125,272
S003,名古屋支店,D001,食品,2025-03-20,198662,77,349
S003,名古屋支店,D002,飲料,2025-03-20,99618,90,246
S003,名古屋支店,D003,菓子,2025-03-20,122143,123,265
S003,名古屋支店,D004,日用品,2025-03-20,168358,72,290
S003,名古屋支店,D005,衣類,2025-03-20,123631,90,216
S003,名古屋支店,D006,化粧品,2025-03-20,135565,121,319
S003,名古屋支店,D007,文具,2025-03-20,139628,84,333
S003,名古屋支店,D008,家電,2025-03-20,209290,63,446
S003,名古屋支店,D009,玩具,2025-03-20,173664,57,349
S003,名古屋支店,D010,雑貨,2025-03-20,161855,133,355
S004,福岡支店,D001,食品,2025-03-20,166928,105,359
S004,福岡支店,D002,飲料,2025-03-20,142486,133,309
S004,福岡支店,D003,菓子,2025-03-20,111231,64,257
S004,福岡支店,D004,日用品,2025-03-20,114846,95,264
S004,福岡支店,D005,衣類,2025-03-20,152096,149,296
S004,福岡支店,D006,化粧品,2025-03-20,123830,92,314
S004,福岡支店,D007,文具,2025-03-20,129587,97,265
S004,福岡支店,D008,家電,2025-03-20,172984,96,330
S004,福岡支店,D009,玩具,2025-03-20,119063,54,306
S004,福岡支店,D010,雑貨,2025-03-20,173587,80,311
S005,札幌支店,D001,食品,2025-03-20,190065,88,322
S005,札幌支店,D002,飲料,2025-03-20,124033,91,287
S005,札幌支店,D003,菓子,2025-03-20,165269,73,287
S005,札幌支店,D004,日用品,2025-03-20,117902,66,263
S005,札幌支店,D005,衣類,2025-03-20,178310,127,328
S005,札幌支店,D006,化粧品,2025-03-20,107878,106,262
S005,札幌支店,D007,文具,2025-03-20,141906,82,276
S005,札幌支店,D008,家電,2025-03-20,154035,78,274
S005,札幌支店,D009,玩具,2025-03-20,179070,64,358
S005,札幌支店,D010,雑貨,2025-03-20,88884,92,232
S001,東京本店,D001,食品,2025-03-21,128904,89,268
S001,東京本店,D002,飲料,2025-03-21,200165,111,363
S001,東京本店,D003,菓子,2025-03-21,177385,96,259
S001,東京本店,D004,日用品,2025-03-21,163953,78,279
S001,東京本店,D005,衣類,2025-03-21,128868,112,301
S001,東京本店,D006,化粧品,2025-03-21,128177,91,331
S001,東京本店,D007,文具,2025-03-21,82968,87,197
S001,東京本店,D008,家電,2025-03-21,183120,111,367
S001,東京本店,D009,玩具,2025-03-21,150283,116,313
S001,東京本店,D010,雑貨,2025-03-21,157161,117,282
S002,大阪支店,D001,食品,2025-03-21,149724,68,292
S002,大阪支店,D002,飲料,2025-03-21,135337,84,268
S002,大阪支店,D003,菓子,2025-03-21,104398,110,274
S002,大阪支店,D004,日用品,2025-03-21,197886,172,302
S002,大阪支店,D005,衣類,2025-03-21,131165,93,264
S002,大阪支店,D006,化粧品,2025-03-21,176801,135,276
S002,大阪支店,D007,文具,2025-03-21,156525,112,333
S002,大阪支店,D008,家電,2025-03-21,141426,88,319
S002,大阪支店,D009,玩具,2025-03-21,191881,93,253
S002,大阪支店,D010,雑貨,2025-03-21,121405,98,186
S003,名古屋支店,D001,食品,2025-03-21,171362,101,377
S003,名古屋支店,D002,飲料,2025-03-21,128303,108,219
S003,名古屋支店,D003,菓子,2025-03-21,240881,115,371
S003,名古屋支店,D004,日用品,2025-03-21,163558,103,321
S003,名古屋支店,D005,衣類,2025-03-21,81881,92,253
S003,名古屋支店,D006,化粧品,2025-03-21,216519,69,319
S003,名古屋支店,D007,文具,2025-03-21,186740,52,362
S003,名古屋支店,D008,家電,2025-03-21,205997,93,368
S003,名古屋支店,D009,玩具,2025-03-21,111624,123,236
S003,名古屋支店,D010,雑貨,2025-03-21,204433,104,373
S004,福岡支店,D001,食品,2025-03-21,136389,100,310
S004,福岡支店,D002,飲料,2025-03-21,210089,80,334
S004,福岡支店,D003,菓子,2025-03-21,139257,139,349
S004,福岡支店,D004,日用品,2025-03-21,159917,86,379
S004,福岡支店,D005,衣類,2025-03-21,160243,77,303
S004,福岡支店,D006,化粧品,2025-03-21,81114,101,212
S004,福岡支店,D007,文具,2025-03-21,140928,91,295
S004,福岡支店,D008,家電,2025-03-21,129395,76,276
S004,福岡支店,D009,玩具,2025-03-21,96039,133,230
S004,福岡支店,D010,雑貨,2025-03-21,131405,110,345
S005,札幌支店,D001,食品,2025-03-21,164577,126,281
S005,札幌支店,D002,飲料,2025-03-21,142892,76,311
S005,札幌支店,D003,菓子,2025-03-21,160378,135,273
S005,札幌支店,D004,日用品,2025-03-21,141586,99,280
S005,札幌支店,D005,衣類,2025-03-21,143068,103,270
S005,札幌支店,D006,化粧品,2025-03-21,85841,89,316
S005,札幌支店,D007,文具,2025-03-21,129599,98,356
S005,札幌支店,D008,家電,2025-03-21,229973,110,355
S005,札幌支店,D009,玩具,2025-03-21,99312,91,222
S005,札幌支店,D010,雑貨,2025-03-21,183791,97,373
S001,東京本店,D001,食品,2025-03-22,325983,179,516
S001,東京本店,D002,飲料,2025-03-22,456951,118,424
S001,東京本店,D003,菓子,2025-03-22,323028,174,524
S001,東京本店,D004,日用品,2025-03-22,285809,174,449
S001,東京本店,D005,衣類,2025-03-22,202957,132,321
S001,東京本店,D006,化粧品,2025-03-22,309957,143,348
S001,東京本店,D007,文具,2025-03-22,293445,115,430
S001,東京本店,D008,家電,2025-03-22,302503,141,397
S001,東京本店,D009,玩具,2025-03-22,266866,239,427
S001,東京本店,D010,雑貨,2025-03-22,427218,145,459
S002,大阪支店,D001,食品,2025-03-22,369902,158,401
S002,大阪支店,D002,飲料,2025-03-22,493929,145,526
S002,大阪支店,D003,菓子,2025-03-22,320631,161,424
S002,大阪支店,D004,日用品,2025-03-22,289854,138,314
S002,大阪支店,D005,衣類,2025-03-22,337707,174,522
S002,大阪支店,D006,化粧品,2025-03-22,315158,132,445
S002,大阪支店,D007,文具,2025-03-22,386920,167,402
S002,大阪支店,D008,家電,2025-03-22,366717,112,457
S002,大阪支店,D009,玩具,2025-03-22,232246,178,461
S002,大阪支店,D010,雑貨,2025-03-22,252093,189,386
S003,名古屋支店,D001,食品,2025-03-22,327214,126,357
S003,名古屋支店,D002,飲料,2025-03-22,327874,163,426
S003,名古屋支店,D003,菓子,2025-03-22,230667,142,377
S003,名古屋支店,D004,日用品,2025-03-22,386179,184,566
S003,名古屋支店,D005,衣類,2025-03-22,319374,123,469
S003,名古屋支店,D006,化粧品,2025-03-22,357725,91,458
S003,名古屋支店,D007,文具,2025-03-22,350726,131,422
S003,名古屋支店,D008,家電,2025-03-22,418389,174,497
S003,名古屋支店,D009,玩具,2025-03-22,273241,141,468
S003,名古屋支店,D010,雑貨,2025-03-22,338970,166,420
S004,福岡支店,D001,食品,2025-03-22,523001,176,514
S004,福岡支店,D002,飲料,2025-03-22,389403,146,537
S004,福岡支店,D003,菓子,2025-03-22,266873,104,418
S004,福岡支店,D004,日用品,2025-03-22,406326,170,474
S004,福岡支店,D005,衣類,2025-03-22,126525,75,436
S004,福岡支店,D006,化粧品,2025-03-22,218876,165,348
S004,福岡支店,D007,文具,2025-03-22,349782,176,353
S004,福岡支店,D008,家電,2025-03-22,342384,160,425
S004,福岡支店,D009,玩具,2025-03-22,244534,141,387
S004,福岡支店,D010,雑貨,2025-03-22,348316,158,455
S005,札幌支店,D001,食品,2025-03-22,281245,119,501
S005,札幌支店,D002,飲料,2025-03-22,349430,153,437
S005,札幌支店,D003,菓子,2025-03-22,553035,151,522
S005,札幌支店,D004,日用品,2025-03-22,358480,185,509
S005,札幌支店,D005,衣類,2025-03-22,404682,160,488
S005,札幌支店,D006,化粧品,2025-03-22,267711,153,416
S005,札幌支店,D007,文具,2025-03-22,328042,151,312
S005,札幌支店,D008,家電,2025-03-22,176601,168,430
S005,札幌支店,D009,玩具,2025-03-22,365151,121,467
S005,札幌支店,D010,雑貨,2025-03-22,347942,154,480
S001,東京本店,D001,食品,2025-03-23,236382,124,439
S001,東京本店,D002,飲料,2025-03-23,209829,147,320
S001,東京本店,D003,菓子,2025-03-23,186785,211,408
S001,東京本店,D004,日用品,2025-03-23,423014,142,449
S001,東京本店,D005,衣類,2025-03-23,230304,96,320
S001,東京本店,D006,化粧品,2025-03-23,245554,79,518
S001,東京本店,D007,文具,2025-03-23,306908,146,447
S001,東京本店,D008,家電,2025-03-23,349564,104,473
S001,東京本店,D009,玩具,2025-03-23,245071,162,442
S001,東京本店,D010,雑貨,2025-03-23,240889,170,389
S002,大阪支店,D001,食品,2025-03-23,294869,134,478
S002,大阪支店,D002,飲料,2025-03-23,239886,161,305
S002,大阪支店,D003,菓子,2025-03-23,358769,110,424
S002,大阪支店,D004,日用品,2025-03-23,336544,102,441
S002,大阪支店,D005,衣類,2025-03-23,354825,138,481
S002,大阪支店,D006,化粧品,2025-03-23,200625,139,330
S002,大阪支店,D007,文具,2025-03-23,665587,105,583
S002,大阪支店,D008,家電,2025-03-23,393306,113,423
S002,大阪支店,D009,玩具,2025-03-23,422148,163,610
S002,大阪支店,D010,雑貨,2025-03-23,357345,186,458
S003,名古屋支店,D001,食品,2025-03-23,349285,154,471
S003,名古屋支店,D002,飲料,2025-03-23,266848,125,396
S003,名古屋支店,D003,菓子,2025-03-23,288405,172,464
S003,名古屋支店,D004,日用品,2025-03-23,266282,135,531
S003,名古屋支店,D005,衣類,2025-03-23,411440,146,540
S003,名古屋支店,D006,化粧品,2025-03-23,432869,206,490
S003,名古屋支店,D007,文具,2025-03-23,270073,146,458
S003,名古屋支店,D008,家電,2025-03-23,221697,129,325
S003,名古屋支店,D009,玩具,2025-03-23,280922,88,514
S003,名古屋支店,D010,雑貨,2025-03-23,266619,148,430
S004,福岡支店,D001,食品,2025-03-23,256891,162,345
S004,福岡支店,D002,飲料,2025-03-23,335714,154,432
S004,福岡支店,D003,菓子,2025-03-23,381116,125,504
S004,福岡支店,D004,日用品,2025-03-23,273694,156,374
S004,福岡支店,D005,衣類,2025-03-23,282064,137,477
S004,福岡支店,D006,化粧品,2025-03-23,95407,107,201
S004,福岡支店,D007,文具,2025-03-23,450672,162,445
S004,福岡支店,D008,家電,2025-03-23,278589,184,424
S004,福岡支店,D009,玩具,2025-03-23,338037,172,545
S004,福岡支店,D010,雑貨,2025-03-23,353636,127,472
S005,札幌支店,D001,食品,2025-03-23,304172,140,476
S005,札幌支店,D002,飲料,2025-03-23,430776,133,497
S005,札幌支店,D003,菓子,2025-03-23,268645,157,397
S005,札幌支店,D004,日用品,2025-03-23,303481,196,350
S005,札幌支店,D005,衣類,2025-03-23,407374,183,413
S005,札幌支店,D006,化粧品,2025-03-23,430247,143,496
S005,札幌支店,D007,文具,2025-03-23,510620,136,448
S005,札幌支店,D008,家電,2025-03-23,398696,113,512
S005,札幌支店,D009,玩具,2025-03-23,255881,90,466
S005,札幌支店,D010,雑貨,2025-03-23,300697,209,433
S001,東京本店,D001,食品,2025-03-24,139975,107,304
S001,東京本店,D002,飲料,2025-03-24,163487,124,398
S001,東京本店,D003,菓子,2025-03-24,148982,128,310
S001,東京本店,D004,日用品,2025-03-24,168273,72,287
S001,東京本店,D005,衣類,2025-03-24,140955,114,303
S001,東京本店,D006,化粧品,2025-03-24,159803,80,333
S001,東京本店,D007,文具,2025-03-24,92871,137,231
S001,東京本店,D008,家電,2025-03-24,106168,84,273
S001,東京本店,D009,玩具,2025-03-24,131154,85,246
S001,東京本店,D010,雑貨,2025-03-24,138344,94,386
S002,大阪支店,D001,食品,2025-03-24,169642,93,317
S002,大阪支店,D002,飲料,2025-03-24,108412,96,286
S002,大阪支店,D003,菓子,2025-03-24,129297,114,308
S002,大阪支店,D004,日用品,2025-03-24,96999,86,287
S002,大阪支店,D005,衣類,2025-03-24,149951,90,303
S002,大阪支店,D006,化粧品,2025-03-24,128346,105,281
S002,大阪支店,D007,文具,2025-03-24,115499,122,320
S002,大阪支店,D008,家電,2025-03-24,154457,142,303
S002,大阪支店,D009,玩具,2025-03-24,122523,85,361
S002,大阪支店,D010,雑貨,2025-03-24,167786,103,321
S003,名古屋支店,D001,食品,2025-03-24,146166,108,265
S003,名古屋支店,D002,飲料,2025-03-24,145852,135,347
S003,名古屋支店,D003,菓子,2025-03-24,179519,113,300
S003,名古屋支店,D004,日用品,2025-03-24,189567,90,264
S003,名古屋支店,D005,衣類,2025-03-24,165704,76,288
S003,名古屋支店,D006,化粧品,2025-03-24,136590,109,279
S003,名古屋支店,D007,文具,2025-03-24,74563,97,175
S003,名古屋支店,D008,家電,2025-03-24,123622,62,263
S003,名古屋支店,D009,玩具,2025-03-24,151233,107,250
S003,名古屋支店,D010,雑貨,2025-03-24,112186,87,216
S004,福岡支店,D001,食品,2025-03-24,100543,48,230
S004,福岡支店,D002,飲料,2025-03-24,110308,94,224
S004,福岡支店,D003,菓子,2025-03-24,140180,105,285
S004,福岡支店,D004,日用品,2025-03-24,172230,107,333
S004,福岡支店,D005,衣類,2025-03-24,187505,71,393
S004,福岡支店,D006,化粧品,2025-03-24,128731,73,261
S004,福岡支店,D007,文具,2025-03-24,168958,91,303
S004,福岡支店,D008,家電,2025-03-24,155963,90,289
S004,福岡支店,D009,玩具,2025-03-24,123735,84,300
S004,福岡支店,D010,雑貨,2025-03-24,153025,75,310
S005,札幌支店,D001,食品,2025-03-24,74184,91,176
S005,札幌支店,D002,飲料,2025-03-24,112030,107,201
S005,札幌支店,D003,菓子,2025-03-24,166843,118,323
S005,札幌支店,D004,日用品,2025-03-24,168308,71,337
S005,札幌支店,D005,衣類,2025-03-24,147581,105,299
S005,札幌支店,D006,化粧品,2025-03-24,136195,128,246
S005,札幌支店,D007,文具,2025-03-24,147483,106,236
S005,札幌支店,D008,家電,2025-03-24,182017,114,274
S005,札幌支店,D009,玩具,2025-03-24,126560,121,237
S005,札幌支店,D010,雑貨,2025-03-24,173197,81,403
S001,東京本店,D001,食品,2025-03-25,134228,133,370
S001,東京本店,D002,飲料,2025-03-25,136210,131,299
S001,東京本店,D003,菓子,2025-03-25,149411,91,255
S001,東京本店,D004,日用品,2025-03-25,126617,93,312
S001,東京本店,D005,衣類,2025-03-25,140018,91,292
S001,東京本店,D006,化粧品,2025-03-25,120448,83,312
S001,東京本店,D007,文具,2025-03-25,141333,90,252
S001,東京本店,D008,家電,2025-03-25,97006,93,244
S001,東京本店,D009,玩具,2025-03-25,97281,88,306
S001,東京本店,D010,雑貨,2025-03-25,112110,118,230
S002,大阪支店,D001,食品,2025-03-25,88640,108,161
S002,大阪支店,D002,飲料,2025-03-25,99067,67,282
S002,大阪支店,D003,菓子,2025-03-25,81202,139,253
S002,大阪支店,D004,日用品,2025-03-25,248008,112,333
S002,大阪支店,D005,衣類,2025-03-25,150593,76,386
S002,大阪支店,D006,化粧品,2025-03-25,186681,125,269
S002,大阪支店,D007,文具,2025-03-25,131958,112,310
S002,大阪支店,D008,家電,2025-03-25,196467,113,378
S002,大阪支店,D009,玩具,2025-03-25,154885,86,263
S002,大阪支店,D010,雑貨,2025-03-25,134554,98,260
S003,名古屋支店,D001,食品,2025-03-25,115802,56,306
S003,名古屋支店,D002,飲料,2025-03-25,108460,66,287
S003,名古屋支店,D003,菓子,2025-03-25,164971,90,254
S003,名古屋支店,D004,日用品,2025-03-25,122208,111,258
S003,名古屋支店,D005,衣類,2025-03-25,176757,83,333
S003,名古屋支店,D006,化粧品,2025-03-25,182791,117,380
S003,名古屋支店,D007,文具,2025-03-25,159960,93,343
S003,名古屋支店,D008,家電,2025-03-25,193527,46,332
S003,名古屋支店,D009,玩具,2025-03-25,222406,87,375
S003,名古屋支店,D010,雑貨,2025-03-25,172716,102,285
S004,福岡支店,D001,食品,2025-03-25,173449,103,357
S004,福岡支店,D002,飲料,2025-03-25,126108,105,312
S004,福岡支店,D003,菓子,2025-03-25,209796,108,279
S004,福岡支店,D004,日用品,2025-03-25,124704,102,247
S004,福岡支店,D005,衣類,2025-03-25,138741,119,310
S004,福岡支店,D006,化粧品,2025-03-25,141765,131,286
S004,福岡支店,D007,文具,2025-03-25,156992,106,256
S004,福岡支店,D008,家電,2025-03-25,102481,42,265
S004,福岡支店,D009,玩具,2025-03-25,131381,82,278
S004,福岡支店,D010,雑貨,2025-03-25,95792,103,279
S005,札幌支店,D001,食品,2025-03-25,130759,43,340
S005,札幌支店,D002,飲料,2025-03-25,220168,111,357
S005,札幌支店,D003,菓子,2025-03-25,138979,152,304
S005,札幌支店,D004,日用品,2025-03-25,99126,102,208
S005,札幌支店,D005,衣類,2025-03-25,147710,119,278
S005,札幌支店,D006,化粧品,2025-03-25,155610,119,296
S005,札幌支店,D007,文具,2025-03-25,191615,103,325
S005,札幌支店,D008,家電,2025-03-25,195772,98,326
S005,札幌支店,D009,玩具,2025-03-25,86512,76,329
S005,札幌支店,D010,雑貨,2025-03-25,163142,103,290
S001,東京本店,D001,食品,2025-03-26,92877,103,250
S001,東京本店,D002,飲料,2025-03-26,229168,117,349
S001,東京本店,D003,菓子,2025-03-26,91498,67,275
S001,東京本店,D004,日用品,2025-03-26,193406,113,327
S001,東京本店,D005,衣類,2025-03-26,150888,105,294
S001,東京本店,D006,化粧品,2025-03-26,141047,136,277
S001,東京本店,D007,文具,2025-03-26,202484,59,297
S001,東京本店,D008,家電,2025-03-26,103322,117,234
S001,東京本店,D009,玩具,2025-03-26,93853,107,241
S001,東京本店,D010,雑貨,2025-03-26,141892,93,318
S002,大阪支店,D001,食品,2025-03-26,183363,136,267
S002,大阪支店,D002,飲料,2025-03-26,140117,121,274
S002,大阪支店,D003,菓子,2025-03-26,159580,119,302
S002,大阪支店,D004,日用品,2025-03-26,140691,99,368
S002,大阪支店,D005,衣類,2025-03-26,153110,103,273
S002,大阪支店,D006,化粧品,2025-03-26,177249,86,312
S002,大阪支店,D007,文具,2025-03-26,53453,93,280
S002,大阪支店,D008,家電,2025-03-26,147449,107,224
S002,大阪支店,D009,玩具,2025-03-26,218083,92,355
S002,大阪支店,D010,雑貨,2025-03-26,168006,83,323
S003,名古屋支店,D001,食品,2025-03-26,127302,98,277
S003,名古屋支店,D002,飲料,2025-03-26,86528,123,251
S003,名古屋支店,D003,菓子,2025-03-26,178617,107,360
S003,名古屋支店,D004,日用品,2025-03-26,248801,86,389
S003,名古屋支店,D005,衣類,2025-03-26,55436,89,284
S003,名古屋支店,D006,化粧品,2025-03-26,181725,102,402
S003,名古屋支店,D007,文具,2025-03-26,200363,117,329
S003,名古屋支店,D008,家電,2025-03-26,95246,101,226
S003,名古屋支店,D009,玩具,2025-03-26,198748,116,358
